1.577881852503860038e+00,-1.344331278593769996e+00,-2.479545309923310015e+00,1.438342000000000098e+02,1.060097763088579947e-01
1.052728919569630106e+00,-4.533624178624850032e+01,-5.869950205068209925e+01,8.212640000000000384e+01,1.137960656526660064e-01
1.887221392053040070e+00,-9.054582006130870164e-01,-1.639510363337230103e+00,4.254489999999999839e+01,1.476084333347529864e-01
2.014236998672359835e+00,-8.870527611683609592e-01,-1.598648164418499995e+00,3.533870000000000289e+01,1.407419306185150043e-01
1.587221550100210044e+00,-2.203797554373999823e+00,-4.000088168846779979e+00,1.134042000000000030e+02,1.191428944226019943e-01
1.035053908168299897e+00,-5.001437554614390280e+01,-8.112363834988750000e+01,3.079635999999999854e+02,1.473815434572030014e-01
9.808685983100710049e-01,-4.963702454855349799e+01,-8.194699261549119740e+01,3.679495999999999754e+02,9.942325693215710303e-02
1.064142918059570064e+00,-3.793466127902839702e+01,-4.565674338786560327e+01,5.570589999999999975e+01,1.290896979649500120e-01
2.116115935313049867e+00,-4.428765695796929691e+00,-7.338360487840310142e+00,3.423879999999999768e+01,8.315976503571390066e-02
1.062245637122180009e+00,-2.697026568390240087e+01,-3.164484486116730011e+01,3.716949999999999932e+01,1.549839100775909917e-01
1.118774505169239930e+00,-2.696745119469699858e+01,-3.125049312435000104e+01,3.608500000000000085e+01,8.941473885003320410e-02
1.036787634360720078e+00,-2.742550682014519836e+01,-3.496177125573729683e+01,4.732200000000000273e+01,7.066228301256030631e-02
1.212910989791539995e+00,-3.010867647870890096e+01,-3.401416085654390287e+01,3.803450000000000131e+01,9.508164174720140638e-02
1.024546300400410059e+00,-2.622605901214599911e+01,-3.202781243994770222e+01,4.001789999999999736e+01,6.264113061726779563e-02
9.956296560194789480e-01,-2.704363644875099837e+01,-3.664992404022719796e+01,5.739900000000000091e+01,7.821355341158769958e-02
1.008966204401350097e+00,-2.490783008748019967e+01,-3.076335414139790103e+01,3.919669999999999987e+01,7.054906815175590595e-02
1.136005204018929904e+00,-2.808897735462199918e+01,-3.502334747361499723e+01,4.540010000000000190e+01,5.062639773665059822e-02
1.170975487975350005e+00,-2.804609630456619840e+01,-3.354406227289850051e+01,4.052879999999999683e+01,1.632899663182849903e-01
1.369878729722419974e+00,-2.811420883830309947e+01,-3.294712192236740123e+01,3.863320000000000221e+01,9.714250191621449926e-02
9.803194199200949699e-01,-2.450240702617280064e+01,-3.248594864026019735e+01,4.804319999999999879e+01,9.307789388094810101e-02
1.051226574645000023e+00,-2.799146608133559866e+01,-3.547290170678179777e+01,4.744230000000000302e+01,1.292296323829900118e-01
9.872644329830729815e-01,-2.193718310145250072e+01,-3.089449551292830165e+01,5.441129999999999711e+01,1.273847348350529984e-01
1.038506627313120045e+00,-2.743980930855070000e+01,-3.481671768211099760e+01,4.667990000000000350e+01,5.674568528075499968e-02
1.134801009613410017e+00,-2.800027957799600031e+01,-3.424044558389380200e+01,4.287989999999999924e+01,6.737199456885330229e-02
1.015037689052409986e+00,-2.699544966388189948e+01,-3.270070448396509732e+01,4.031250000000000000e+01,1.202231744784069967e-01
1.655234175055620094e+00,-6.122905120677970547e-01,-1.121276867948370004e+00,4.578490000000000038e+01,1.315937357800069929e-01
1.002101347116099994e+00,-2.744719572030090049e+01,-3.625121400077500056e+01,5.311070000000000135e+01,1.042604888475950065e-01
1.117337093265889925e+00,-2.779540296012000056e+01,-3.349111092435659742e+01,4.093540000000000134e+01,1.207785545626429979e-01
1.347618722723999962e+00,-5.467521968538490151e-01,-1.027255093711280098e+00,2.123312999999999988e+02,1.050301048704579965e-01
9.971261555446410130e-01,-4.096408009180260024e+01,-4.772405102838840207e+01,5.550569999999999737e+01,1.729275821011160008e-01
9.821935545497180176e-01,-2.649560941469109920e+01,-4.487517792694099938e+01,2.721546000000000163e+02,1.146028819055110032e-01
1.120404534394829899e+00,-2.802665128997670152e+01,-3.422163565519979755e+01,4.274830000000000041e+01,1.349387564170209941e-01
1.116403434460810029e+00,-2.712425059098779911e+01,-3.212338841624890051e+01,3.824150000000000205e+01,7.435765964434019881e-02
1.009473044728699920e+00,-2.413934807410809924e+01,-3.539052509432959681e+01,7.258069999999999311e+01,1.255379381163440056e-01
1.107931897778299923e+00,-2.805943082150480095e+01,-3.477400537012299964e+01,4.457750000000000057e+01,5.729183271522959864e-02
1.068539340889919975e+00,-2.742831846830650022e+01,-3.518468495186110090e+01,4.824839999999999662e+01,7.862325568119790664e-02
1.005322381679939925e+00,-4.103392155429280308e+01,-4.702331457991630259e+01,5.351409999999999911e+01,1.189581587795899981e-01
9.985916270637620329e-01,-2.840048582670599941e+01,-3.625624115821590010e+01,4.921829999999999927e+01,1.073550739594820030e-01
1.033664215259390007e+00,-3.968026954479289969e+01,-4.784584472371510344e+01,5.854789999999999850e+01,1.751399365425730104e-01
1.210653326723460044e+00,-2.942553267851700127e+01,-3.714401892674410277e+01,4.929229999999999734e+01,1.247535142908139938e-01
1.100987061118930077e+00,-2.941645650863360117e+01,-3.277778812395020225e+01,3.607280000000000086e+01,7.121308729805909954e-02
1.060163078462089903e+00,-2.981930543378160081e+01,-3.456485453981709810e+01,3.992680000000000007e+01,7.009878194220249548e-02
1.118551304196029994e+00,-2.965406930171490174e+01,-3.329997977174299706e+01,3.697359999999999758e+01,1.038888522728970004e-01
1.141066256407879953e+00,-3.005330933243109826e+01,-3.418064930828749937e+01,3.853300000000000125e+01,1.296439014792349909e-01
1.149182898794909979e+00,-3.002612694304880137e+01,-3.417610690996129819e+01,3.856450000000000244e+01,6.173920300853070336e-02
1.190071266435209996e+00,-3.066153736984220046e+01,-3.544730536047679692e+01,4.080259999999999820e+01,1.722205895705520018e-01
1.072788482948890065e+00,-3.022717967688450003e+01,-3.565359663292890247e+01,4.219429999999999836e+01,5.807714708949399812e-02
1.198227482159690105e+00,-2.949225634588210099e+01,-3.243478336034319653e+01,3.518970000000000198e+01,2.493187550906469929e-02
1.203055745359419948e+00,-3.044644366705109917e+01,-3.492832710055739653e+01,3.980449999999999733e+01,1.160472243577150009e-01
1.102725539791159948e+00,-3.069122875271050077e+01,-3.648417675982339858e+01,4.367479999999999762e+01,1.053689747016579997e-01
9.820524725367330010e-01,-2.838507852778860041e+01,-3.243424858194139659e+01,3.677660000000000196e+01,5.378422970745069809e-02
1.213096234825749908e+00,-3.013617534179899948e+01,-3.400516650504859939e+01,3.797120000000000317e+01,1.252817782608849906e-01
1.107052546309289953e+00,-2.985260476686649866e+01,-3.399163455066160111e+01,3.837449999999999761e+01,8.473907542297989814e-02
1.051130161745450042e+00,-2.988980728970760126e+01,-3.510338326529829800e+01,4.128670000000000329e+01,7.733123861422730450e-02
9.986076256433980003e-01,-2.974331437779170173e+01,-3.534003088833159723e+01,4.227420000000000044e+01,1.142958625766259950e-01
1.209608797479319930e+00,-2.991890700310669970e+01,-3.348903949520399692e+01,3.704529999999999745e+01,9.223743840576989483e-02
1.111722731197060110e+00,-3.023642560413539826e+01,-3.500972038282660037e+01,4.038130000000000308e+01,8.009284732592650280e-02
1.100145543472619947e+00,-3.095567728903559868e+01,-3.705949532187899820e+01,4.484230000000000160e+01,1.841958202790230092e-01
9.972433278017219793e-01,-3.002106824735939838e+01,-3.757164313539500000e+01,4.904270000000000351e+01,6.863361499411320399e-02
1.087012392859779908e+00,-2.903483904526610004e+01,-3.174542644440780137e+01,3.423199999999999932e+01,4.569286456749990094e-02
1.127877968753350002e+00,-4.268713304576900214e+01,-5.263280206214970036e+01,6.685999999999999943e+01,1.623621162783470129e-01
1.008191046678710068e+00,-3.648879182077340033e+01,-4.093933403895120193e+01,4.540979999999999706e+01,3.216047806525389879e-02
1.127140681679410061e+00,-3.993902776766459795e+01,-4.623679569357970109e+01,5.331980000000000075e+01,1.818425259425570095e-01
1.116315466875049900e+00,-3.947970018926790203e+01,-4.482343848589800217e+01,5.042340000000000089e+01,1.240950312031049996e-01
9.977725740330379844e-01,-3.697891813855009957e+01,-4.148843361494309789e+01,4.601780000000000115e+01,3.012195644570600170e-02
9.816917742363899801e-01,-3.896794259290940232e+01,-4.520738273848849786e+01,5.227909999999999968e+01,1.294630431367770063e-01
1.103445727079860106e+00,-3.881894672116109746e+01,-4.324621354488530045e+01,4.758319999999999794e+01,3.691603859496270235e-02
1.011580251192760072e+00,-3.771204412794509864e+01,-4.258710270597669734e+01,4.759850000000000136e+01,4.503694214889179814e-02
1.044038605184480106e+00,-4.105390621285660302e+01,-5.272706198743090056e+01,7.248950000000000671e+01,1.206285527576309996e-01
1.002626361515700060e+00,-3.802595783939430163e+01,-4.891684081376860149e+01,6.748260000000000502e+01,1.361369809704479905e-01
1.099219211429830034e+00,-3.388414733812899726e+01,-3.873048729234420051e+01,4.393399999999999750e+01,6.822183556547289918e-02
1.038171408255530004e+00,-3.947241745791040302e+01,-4.624143288289189968e+01,5.419500000000000028e+01,1.125122329300440038e-01
1.051063184080359925e+00,-4.024212008927909778e+01,-4.839641525145130174e+01,5.897639999999999816e+01,1.021832853401729996e-01
1.076593225690329891e+00,-3.853701714793989908e+01,-4.294172512067039804e+01,4.725999999999999801e+01,6.035365920907399817e-02
9.272944364890920443e-01,-3.613088324066829671e+01,-4.432111814752730083e+01,5.580089999999999861e+01,1.271659945863939933e-01
1.277627483006630094e+00,-3.915622023546409736e+01,-4.294131494738209653e+01,4.645029999999999859e+01,1.078723569767650048e-01
1.027105457372569974e+00,-3.834913502217320058e+01,-4.313345315102640143e+01,4.798179999999999978e+01,7.877987557065789515e-02
1.068082889310409955e+00,-4.182918160891949810e+01,-4.656075819749580091e+01,5.118209999999999837e+01,9.724869783783879340e-02
1.473015243960350107e+00,-6.590607853941969907e-01,-1.235601460395749918e+00,2.122444999999999879e+02,1.325359835748300130e-01
1.694327796560959998e+00,-7.895633904213880117e-01,-1.444959385844680089e+00,5.728289999999999793e+01,1.844710838897289928e-01
1.269316356938019918e+00,-4.164932169197440004e+01,-4.971106356359749867e+01,5.987250000000000227e+01,1.674693689209159897e-01
1.124537382602140090e+00,-3.946863856539000182e+01,-4.445887921442540147e+01,4.954279999999999973e+01,1.519561510521079961e-01
1.192194427225530040e+00,-2.919276352077909920e+01,-3.661400512179569944e+01,4.798879999999999768e+01,1.620285550233339922e-01
1.022259227028109896e+00,-3.086800842421229873e+01,-3.866493593140960172e+01,5.055219999999999914e+01,1.299915267990920109e-01
1.049220851907630037e+00,-2.659957009615240153e+01,-3.298316563756279862e+01,4.232430000000000092e+01,4.966371347785669688e-02
1.141562278943669906e+00,-2.802260277983129910e+01,-3.443784816162280293e+01,4.349519999999999698e+01,4.580007718278430312e-02
1.131921618754899939e+00,-2.841609468519450132e+01,-3.611240376133550001e+01,4.857139999999999702e+01,6.724684215005130583e-02
1.028754893577870089e+00,-2.618801883006539910e+01,-3.689372344796399972e+01,6.505270000000000152e+01,1.604708639826230021e-01
1.040738722377239966e+00,-3.787292077458700135e+01,-4.671304952065239746e+01,5.937619999999999720e+01,1.257430725549489869e-01
1.155692845217439979e+00,-2.744687493347809948e+01,-3.218108222142419805e+01,3.776140000000000185e+01,1.048685548896600012e-01
1.284263042132800070e+00,-4.637963518542589925e-01,-8.752137513016690074e-01,2.747568999999999733e+02,1.677272054501340037e-01
1.090502601074619937e+00,-2.745192566444179860e+01,-3.304125215901719770e+01,4.031589999999999918e+01,7.734505758235860062e-02
1.165139054799299911e+00,-2.841732077744909901e+01,-3.513176885267790084e+01,4.483959999999999724e+01,7.473621344113469400e-02
1.122173984562200078e+00,-2.863564994316410051e+01,-3.565577905873809783e+01,4.610229999999999961e+01,1.372132637726000137e-01
1.189295580028800092e+00,-2.795760639076879883e+01,-3.338509055045980034e+01,4.023859999999999815e+01,1.052094877274789980e-01
1.098252732768379980e+00,-2.816949638137759848e+01,-3.440131692275220132e+01,4.298389999999999844e+01,1.626877756984800028e-01
1.072754165183430031e+00,-2.658797789876420126e+01,-3.054257680271100028e+01,3.486599999999999966e+01,9.199342350781410105e-02
1.144136753237610105e+00,-2.686445554694009985e+01,-3.072301396210659874e+01,3.487380000000000280e+01,1.014611427191070003e-01
1.086276547365480072e+00,-3.957209946736900008e+01,-4.479796958374080162e+01,5.021759999999999735e+01,1.651636612115529867e-01
1.083849474611380037e+00,-2.690115674433370074e+01,-3.174005207293109976e+01,3.757920000000000016e+01,6.219160380646140268e-02
1.010061039542270001e+00,-2.579809763070469941e+01,-3.479305395226170106e+01,5.377600000000000335e+01,1.011166048948100027e-01
1.141665480955559975e+00,-2.741965552934820138e+01,-3.231020233563499744e+01,3.818330000000000268e+01,9.378644167544300525e-02
1.018671212568400097e+00,-2.606935337817510145e+01,-3.119931451441440018e+01,3.773210000000000264e+01,7.355701787472840314e-02
9.986248062321509966e-01,-2.406074110250199993e+01,-3.416161986825610342e+01,6.187689999999999912e+01,9.408307383756120412e-02
1.261544932343980019e+00,-5.429194119637830163e-01,-1.027729676536329961e+00,4.528655999999999722e+02,1.223374872770830041e-01
1.473528473857810051e+00,-5.922936249126520281e-01,-1.107606253380559957e+00,1.552242999999999995e+02,1.023554948830830008e-01
1.198967050255099975e+00,-2.726833071812290044e+01,-3.141572653005560056e+01,3.599839999999999662e+01,1.328806570110249996e-01
1.080289185775660021e+00,-2.688619824459290086e+01,-3.135737993628319842e+01,3.652519999999999811e+01,9.328527106445259898e-02
1.077937620913709926e+00,-2.683512018806920096e+01,-3.146331952800110088e+01,3.691839999999999833e+01,9.933764635920709629e-02
9.861718605145769478e-01,-2.453383380798640090e+01,-3.296384530950390257e+01,5.044019999999999726e+01,7.736286747312580425e-02
1.651348957819900098e+00,-6.286959931048200501e-01,-1.149777264973810054e+00,4.423210000000000264e+01,1.321333237607089928e-01
1.087004041064939974e+00,-2.822985406753160120e+01,-3.471096007325530053e+01,4.388060000000000116e+01,1.507001924696479978e-01
1.020853362074670034e+00,-2.593444833566359975e+01,-3.170062485181379941e+01,3.967029999999999745e+01,1.033481567694159997e-01
1.012547926192280068e+00,-2.621072348174169875e+01,-3.354322973039339928e+01,4.576899999999999835e+01,5.676821855155680246e-02
1.172466408785759917e+00,-1.961219567743039960e+01,-2.665494921954050156e+01,4.207909999999999684e+01,1.028745984346050024e-01
1.148548042590010088e+00,-2.763880586164640007e+01,-3.288156336646149924e+01,3.940870000000000317e+01,7.630717571463270510e-02
1.575927065808579997e+00,-5.624830825217600472e-01,-1.031302364644149927e+00,4.448649999999999949e+01,1.476773565675159883e-01
1.480156652627020009e+00,-3.134017714484350070e-01,-5.860953653177679579e-01,8.240770000000000550e+01,1.140373655999370045e-01
1.152351403385879935e+00,-4.388967078815799994e+01,-5.172788976932039873e+01,6.114779999999999660e+01,1.650592934007759915e-01
1.009201587925159904e+00,-4.177551020504380119e+01,-4.865589563816560315e+01,5.656810000000000116e+01,1.530722917253869997e-01
1.113080966731889943e+00,-3.517838830969670028e+01,-4.363884174179030140e+01,5.603970000000000340e+01,1.494242101279940060e-01
1.701422478555359996e+00,-4.270795151071399842e-01,-7.814965147311520033e-01,3.082199999999999918e+01,1.138848013620920030e-01
1.071941240011069940e+00,-2.794649964955790011e+01,-3.416280742667260029e+01,4.275739999999999696e+01,1.445818193432240051e-01
1.034958599184979899e+00,-2.074550902368140015e+01,-2.908682257549460104e+01,5.047460000000000235e+01,5.892671603827220189e-02
1.040555862969809953e+00,-2.646036523764680126e+01,-3.080844026475190134e+01,3.580259999999999820e+01,7.540940369263879339e-02
1.131317388968140047e+00,-2.830760746719190024e+01,-3.499088142396679757e+01,4.464789999999999992e+01,1.022190615080239978e-01
1.111146338874460016e+00,-2.802713453109809905e+01,-3.449458286700969722e+01,4.367969999999999686e+01,7.674115551790360035e-02
9.994228725748129927e-01,-2.572754515793339891e+01,-3.588862374496670071e+01,6.125439999999999685e+01,9.690215093341869590e-02
1.035375055399399891e+00,-2.355372993262740167e+01,-3.518230545866229875e+01,7.847010000000000218e+01,1.017344786120420036e-01
1.705629365230969974e+00,-6.262245572205380473e-01,-1.150180649514300102e+00,5.389009999999999678e+01,1.172363961727049958e-01
1.203657072291030028e+00,-3.135952863564569881e+01,-3.726126446498140155e+01,4.457399999999999807e+01,8.865466506620860165e-02
1.163433834314079984e+00,-3.388936221871220056e+01,-3.833789519521739919e+01,4.293979999999999819e+01,6.548117400577360692e-02
1.073598820258709896e+00,-3.835144532399269934e+01,-4.206855893581239769e+01,4.551729999999999876e+01,1.438574407707640113e-01
3.331280613442450189e+00,-2.209065085336339962e+01,-2.626427374229239931e+01,3.144780000000000086e+01,4.350477925844960236e-02
1.195499881496459915e+00,-4.268817212059779820e+01,-5.257907002570829746e+01,6.666910000000000025e+01,1.811986905903709977e-01
9.956209021993820407e-01,-2.948357627772649892e+01,-3.493394001081659894e+01,4.161610000000000298e+01,8.578815693658059516e-02
1.129012015560399984e+00,-2.812671105075780176e+01,-3.408759070217310239e+01,4.205539999999999878e+01,1.631339332339130088e-01
1.056842208759920076e+00,-3.977446878441870126e+01,-4.654564643498689946e+01,5.447030000000000172e+01,1.329243486397160001e-01
1.079307976911970002e+00,-2.727785883895300145e+01,-3.317196678092710016e+01,4.115610000000000213e+01,5.246104498726480297e-02
1.082839648429900103e+00,-2.706128965123230046e+01,-3.199762205120860159e+01,3.800260000000000105e+01,7.200750925044069328e-02
1.048918365915560091e+00,-2.723664324178109908e+01,-3.294752641905750323e+01,4.052629999999999910e+01,7.440640712789979572e-02
1.125065215262649909e+00,-2.787588191193610143e+01,-3.770381430635009679e+01,5.873239999999999839e+01,1.544014487353750076e-01
1.063698070041990018e+00,-2.647759687209889989e+01,-3.047970915402689940e+01,3.488870000000000005e+01,6.539425733240379623e-02
1.007821960134769990e+00,-2.066068886451769870e+01,-3.124631057619160046e+01,7.411469999999999914e+01,8.701667375416259620e-02
1.124763483326499891e+00,-2.762185971166950083e+01,-3.301695514455020231e+01,3.985540000000000305e+01,9.102280632819359507e-02
1.091697340212300027e+00,-2.692383921743079966e+01,-3.131145129481760137e+01,3.632939999999999969e+01,1.109377134096820039e-01
9.879895141329430031e-01,-2.631322494541850077e+01,-3.485978907998430287e+01,5.145539999999999736e+01,6.775234851211520137e-02
1.699949335416689911e+00,-3.957405429487980131e-01,-7.344819915534009924e-01,6.100930000000000319e+01,1.181012530133560001e-01
9.620567720672259515e-01,-2.585097890802499876e+01,-3.188680811484210054e+01,4.053490000000000038e+01,8.732093859377029754e-02
1.160147722978499996e+00,-2.826028635101350162e+01,-3.413793018823439951e+01,4.189580000000000126e+01,1.676464732716360095e-01
1.001972996350309897e+00,-4.194240738621630271e+01,-4.986972541467540054e+01,5.971759999999999735e+01,9.331092702796059402e-02
1.065630213268280002e+00,-4.207955883926250351e+01,-4.717814679624900265e+01,5.228649999999999665e+01,1.204832539137010022e-01
1.457592007167570092e+00,-4.018808910349950025e+01,-4.489287709805469717e+01,4.954599999999999937e+01,1.336195544117599887e-01
1.108429039741489985e+00,-2.850377979667180028e+01,-3.629358447979139868e+01,4.900639999999999930e+01,6.663111364102669576e-02
1.286766503770649939e+00,-2.888130663254160169e+01,-3.513950789934000341e+01,4.363349999999999795e+01,1.894046713663649906e-01
